,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power,Little_Scottie_cash,Little_Scottie_pos,Little_Scottie_in_jail,Little_Scottie_get_out_of_jail,Little_Scottie_chance_move,Little_Scottie_bankrupt,Little_Scottie_win%,Little_Scottie_power,Little_Ducky_cash,Little_Ducky_pos,Little_Ducky_in_jail,Little_Ducky_get_out_of_jail,Little_Ducky_chance_move,Little_Ducky_bankrupt,Little_Ducky_win%,Little_Ducky_power
0,4,,,,,,,,,,,,,,,,,Game start.,0.0864,16,0,False,False,False,False,0.316,16,16,0,False,False,False,False,0.248,16,16,0,False,False,False,False,0.1972,16,16,0,False,False,False,False,0.1524,16
1,4,,,,,,,,,,,,,Little_Scottie,,Little_T_REX,,Little_T_REX purchased PIZZA HOUSE from the Bank. Little_Penguin drew a chance card: GET OUT OF JAIL FREE. Little_Scottie purchased ICE CREAM PARLOUR from the Bank. Little_Ducky paid Little_Scottie rent of 1. ,0.0776,15,2,False,False,False,False,0.2236,16,16,3,False,True,False,False,0.2108,16,16,5,False,False,False,False,0.2992,17,15,5,False,False,False,False,0.1888,15
2,4,,,,,,,,,Little_Ducky,,Little_T_REX,,Little_Scottie,,Little_T_REX,,Little_T_REX purchased LIBRARY from the Bank. Little_Penguin paid Little_Scottie rent of 1. Little_Scottie drew a chance card: GET OUT OF JAIL FREE. Little_Ducky purchased SWIMMING POOL from the Bank. ,0.0864,13,8,False,False,False,False,0.3404,16,15,5,False,True,False,False,0.074,15,17,9,False,True,False,False,0.2056,18,13,11,False,False,False,False,0.2936,15
3,4,,,,,Little_Ducky,,Little_Scottie,Little_T_REX,Little_Ducky,,Little_T_REX,,Little_Scottie,,Little_T_REX,,Little_T_REX purchased FERRIS WHEEL from the Bank. Little_Scottie purchased ROLLER COASTER from the Bank. Little_Ducky purchased PET SHOP from the Bank. ,0.0932,10,13,False,False,False,False,0.3192,16,15,6,False,True,False,False,0.0312,15,14,14,False,True,False,False,0.214,18,10,17,False,False,False,False,0.3424,15
4,4,,Little_Ducky,,,Little_Ducky,,Little_Scottie,Little_T_REX,Little_Ducky,Little_Penguin,Little_T_REX,,Little_Scottie,,Little_T_REX,,Little_T_REX paid Little_Scottie rent of 3. Little_Penguin purchased GO-KARTS from the Bank. Little_Scottie drew a chance card: GET 2 FROM BANK. Little_Ducky purchased PARK LANE from the Bank. ,0.088,7,14,False,False,False,False,0.194,13,13,10,False,True,False,False,0.0396,15,19,15,False,True,False,False,0.15,23,5,22,False,False,False,False,0.5284,15
5,4,,Little_Ducky,,Little_T_REX,Little_Ducky,,Little_Scottie,Little_T_REX,Little_Ducky,Little_Penguin,Little_T_REX,,Little_Scottie,,Little_T_REX,,Little_T_REX purchased AQUARIUM from the Bank. Little_Penguin paid Little_Ducky rent of 2. Little_Scottie paid Little_T_REX rent of 4. ,0.0766,7,19,False,False,False,False,0.4521,17,11,11,False,True,False,False,0.0188,13,15,19,False,True,False,False,0.05705,19,9,0,False,False,False,False,0.39545,19
6,4,Little_Scottie,Little_Ducky,,Little_T_REX,Little_Ducky,,Little_Scottie,Little_T_REX,Little_Ducky,Little_Penguin,Little_T_REX,,Little_Scottie,,Little_T_REX,,Little_Scottie purchased BOARDWALK from the Bank. ,0.1032,9,0,False,False,False,False,0.342,19,11,12,False,True,False,False,0.018,13,10,23,False,True,False,False,0.1644,19,9,6,False,False,False,False,0.3724,19
7,4,Little_Scottie,Little_Ducky,,Little_T_REX,Little_Ducky,,Little_Scottie,Little_T_REX,Little_Ducky,Little_Penguin,Little_T_REX,,Little_Scottie,,Little_T_REX,,Little_Penguin went to jail by landing on a GO TO JAIL Space. Little_Ducky drew a chance card: GET OUT OF JAIL FREE. ,0.1032,9,2,False,False,False,False,0.3628,19,11,6,True,True,False,False,0.0136,13,12,0,False,True,False,False,0.1576,21,9,9,False,True,False,False,0.3628,19
8,4,Little_Scottie,Little_Ducky,,Little_T_REX,Little_Ducky,,Little_Scottie,Little_T_REX,Little_Ducky,Little_Penguin,Little_T_REX,Little_T_REX,Little_Scottie,,Little_T_REX,,Little_T_REX purchased MUSEUM from the Bank. Little_Penguin used a GET_OUT_OF_JAIL_CARD card. Little_Ducky drew a chance card: GET OUT OF JAIL FREE. ,0.088,7,7,False,False,False,False,0.492,19,11,12,False,False,False,False,0.0096,13,12,6,False,True,False,False,0.0708,21,9,15,False,True,False,False,0.3396,19
9,4,Little_Scottie,Little_Ducky,,Little_T_REX,Little_Ducky,Little_Penguin,Little_Scottie,Little_T_REX,Little_Ducky,Little_Penguin,Little_T_REX,Little_T_REX,Little_Scottie,,Little_T_REX,,Little_T_REX paid Little_Penguin rent of 2. Little_Penguin purchased TOY SHOP from the Bank. Little_Scottie paid Little_T_REX rent of 4. Little_Ducky went to jail by landing on a GO TO JAIL Space. ,0.0908,9,10,False,False,False,False,0.6172,21,10,16,False,False,False,False,0.0332,15,8,8,False,True,False,False,0.07,17,9,6,True,True,False,False,0.1888,19
