,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power,Little_Scottie_cash,Little_Scottie_pos,Little_Scottie_in_jail,Little_Scottie_get_out_of_jail,Little_Scottie_chance_move,Little_Scottie_bankrupt,Little_Scottie_win%,Little_Scottie_power,Little_Ducky_cash,Little_Ducky_pos,Little_Ducky_in_jail,Little_Ducky_get_out_of_jail,Little_Ducky_chance_move,Little_Ducky_bankrupt,Little_Ducky_win%,Little_Ducky_power
0,4,,,,,,,,,,,,,,,,,Game start.,0.0864,16,0,False,False,False,False,0.3164,16,16,0,False,False,False,False,0.2476,16,16,0,False,False,False,False,0.1972,16,16,0,False,False,False,False,0.1524,16
1,4,,,,,,,,,,,,,,Little_T_REX,Little_Penguin,,Little_T_REX purchased BAKERY from the Bank. Little_Penguin purchased PIZZA HOUSE from the Bank. Little_Scottie paid Little_T_REX rent of 1. Little_Ducky drew a chance card: GET OUT OF JAIL FREE. ,0.0792,16,4,False,False,False,False,0.3988,17,15,2,False,False,False,False,0.1976,16,15,4,False,False,False,False,0.216,15,16,3,False,True,False,False,0.1084,16
2,4,,,,,,,,,,,Little_Ducky,Little_Scottie,,Little_T_REX,Little_Penguin,,Little_T_REX drew a chance card: GET 1 FROM EVERYONE. Little_Penguin paid Little_T_REX rent of 1. Little_Scottie purchased MUSEUM from the Bank. Little_Ducky purchased LIBRARY from the Bank. ,0.0836,17,9,False,False,False,False,0.3596,18,14,4,False,False,False,False,0.1112,15,13,7,False,False,False,False,0.194,15,14,8,False,True,False,False,0.2516,16
3,4,,,,,,,,Little_T_REX,Little_Scottie,Little_Penguin,Little_Ducky,Little_Scottie,,Little_T_REX,Little_Penguin,,Little_T_REX purchased FERRIS WHEEL from the Bank. Little_Penguin purchased GO-KARTS from the Bank. Little_Scottie purchased SWIMMING POOL from the Bank. Little_Ducky paid Little_T_REX rent of 3. ,0.0748,17,13,False,False,False,False,0.4588,21,12,10,False,False,False,False,0.1424,15,11,11,False,False,False,False,0.2144,15,11,13,False,True,False,False,0.1096,13
4,4,,,,,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Scottie,Little_Penguin,Little_Ducky,Little_Scottie,,Little_T_REX,Little_Penguin,,Little_T_REX purchased PET SHOP from the Bank. Little_Penguin purchased TOY SHOP from the Bank. Little_Scottie paid Little_T_REX rent of 3. Little_Ducky went to jail by landing on a GO TO JAIL Space. ,0.0956,17,17,False,False,False,False,0.5728,24,9,16,False,False,False,False,0.2164,15,8,17,False,False,False,False,0.1004,12,11,6,True,True,False,False,0.0148,13
5,4,Little_Penguin,,Little_Scottie,,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Scottie,Little_Penguin,Little_Ducky,Little_Scottie,,Little_T_REX,Little_Penguin,,Little_T_REX drew a chance card: Little Penguin. Little_Penguin purchased BOARDWALK from the Bank. Little_Scottie purchased THE ZOO from the Bank. Little_Ducky used a GET_OUT_OF_JAIL_CARD card. ,0.1048,17,21,False,False,False,False,0.286,24,4,23,False,False,False,False,0.4644,15,4,20,False,False,False,False,0.1108,12,11,8,False,False,False,False,0.034,13
6,4,Little_Penguin,Little_Scottie,Little_Scottie,,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Ducky,Little_Penguin,Little_Ducky,Little_Scottie,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX purchased TACO TRUCK from the Bank. Little_Scottie purchased PARK LANE from the Bank. Little_Scottie sold SWIMMING POOL to BANK. Little_Ducky purchased SWIMMING POOL from the Bank. ,0.0696,18,1,False,False,False,False,0.3036,26,6,2,False,False,False,False,0.3736,17,1,22,False,False,False,False,0.1784,12,9,11,False,False,False,False,0.0748,13
7,4,Little_Penguin,Little_Scottie,Little_Scottie,,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Ducky,Little_Penguin,Little_Ducky,Little_Scottie,,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin paid Little_Ducky rent of 2. Little_Scottie paid Little_T_REX rent of 1. Little_Ducky paid Little_Penguin rent of 3. ,0.0816,19,4,False,False,False,False,0.3676,27,7,8,False,False,False,False,0.3592,18,2,1,False,False,False,False,0.1528,13,8,16,False,False,False,False,0.0388,12
8,4,Little_Ducky,Little_Scottie,Little_Scottie,,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Ducky,Little_Penguin,Little_Ducky,Little_Scottie,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX paid Little_Ducky rent of 2. Little_Scottie drew a chance card: Little Ducky. Little_Ducky purchased BOARDWALK from Little_Penguin. ,0.0804,17,8,False,False,False,False,0.4748,25,12,12,False,False,False,False,0.1432,18,2,3,False,False,False,False,0.1404,13,5,23,False,False,False,False,0.1612,14
9,4,Little_Ducky,Little_Scottie,Little_Scottie,,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_Ducky,Little_Penguin,Little_Ducky,Little_Scottie,,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin purchased ROLLER COASTER from the Bank. Little_Scottie paid Little_T_REX rent of 1. Little_Ducky paid Little_T_REX rent of 1. ,0.1072,19,13,False,False,False,False,0.2656,27,9,14,False,False,False,False,0.3124,18,1,4,False,False,False,False,0.1296,12,6,1,False,False,False,False,0.1852,15
