,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power,Little_Scottie_cash,Little_Scottie_pos,Little_Scottie_in_jail,Little_Scottie_get_out_of_jail,Little_Scottie_chance_move,Little_Scottie_bankrupt,Little_Scottie_win%,Little_Scottie_power,Little_Ducky_cash,Little_Ducky_pos,Little_Ducky_in_jail,Little_Ducky_get_out_of_jail,Little_Ducky_chance_move,Little_Ducky_bankrupt,Little_Ducky_win%,Little_Ducky_power
0,4,,,,,,,,,,,,,,,,,Game start.,0.086,16,0,False,False,False,False,0.3152,16,16,0,False,False,False,False,0.248,16,16,0,False,False,False,False,0.198,16,16,0,False,False,False,False,0.1528,16
1,4,,,,,,,,,,,,,,Little_T_REX,,Little_Scottie,Little_T_REX purchased BAKERY from the Bank. Little_Penguin paid Little_T_REX rent of 1. Little_Scottie purchased TACO TRUCK from the Bank. Little_Ducky paid Little_Scottie rent of 1. ,0.058,16,4,False,False,False,False,0.446,17,15,4,False,False,False,False,0.2504,15,16,1,False,False,False,False,0.1592,17,15,1,False,False,False,False,0.0864,15
2,4,,,,,,,,,,,,Little_Penguin,Little_Scottie,Little_T_REX,,Little_Scottie,Little_Penguin purchased MUSEUM from the Bank. Little_Scottie purchased ICE CREAM PARLOUR from the Bank. Little_Ducky paid Little_T_REX rent of 1. ,0.0696,17,6,False,False,False,False,0.2968,18,13,7,False,False,False,False,0.3752,15,15,5,False,False,False,False,0.1968,17,14,4,False,False,False,False,0.0616,14
3,4,,,,,,,,,,,Little_Penguin,Little_Penguin,Little_Scottie,Little_T_REX,,Little_Scottie,Little_Penguin purchased LIBRARY from the Bank. Little_Scottie drew a chance card: GET 2 FROM BANK. ,0.0684,17,12,False,False,False,False,0.2796,18,11,8,False,False,False,False,0.4456,15,17,9,False,False,False,False,0.1764,19,14,6,False,False,False,False,0.03,14
4,4,,,,,Little_T_REX,,,,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Scottie,Little_T_REX,,Little_Scottie,Little_T_REX purchased PET SHOP from the Bank. Little_Penguin purchased SWIMMING POOL from the Bank. Little_Scottie paid Little_Penguin rent of 2. Little_Ducky paid Little_Penguin rent of 2. ,0.0604,14,17,False,False,False,False,0.2808,18,13,11,False,False,False,False,0.5256,19,15,11,False,False,False,False,0.0984,17,12,11,False,False,False,False,0.0348,12
5,4,,,,Little_T_REX,Little_T_REX,,,Little_Penguin,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Scottie,Little_T_REX,,Little_Scottie,Little_T_REX purchased AQUARIUM from the Bank. Little_Penguin purchased FERRIS WHEEL from the Bank. Little_Scottie paid Little_T_REX rent of 3. Little_Ducky paid Little_T_REX rent of 3. ,0.0724,16,19,False,False,False,False,0.3988,24,10,13,False,False,False,False,0.4872,19,12,17,False,False,False,False,0.034,14,9,17,False,False,False,False,0.0076,9
6,4,Little_Scottie,,,Little_T_REX,Little_T_REX,,,Little_Penguin,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Scottie,Little_T_REX,,Little_Scottie,Little_T_REX drew a chance card: GET OUT OF JAIL FREE. Little_Penguin went to jail by landing on a GO TO JAIL Space. Little_Scottie purchased BOARDWALK from the Bank. Little_Ducky drew a chance card: GET 1 FROM EVERYONE. ,0.07,16,21,False,True,False,False,0.2388,24,10,6,True,False,False,False,0.6188,19,7,23,False,False,False,False,0.0716,14,9,21,False,False,False,False,0.0008,9
7,4,Little_Scottie,,,Little_T_REX,Little_T_REX,,Little_Ducky,Little_Penguin,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Scottie,Little_T_REX,,Little_Scottie,Little_T_REX drew a chance card: GET OUT OF JAIL FREE. Little_Ducky drew a chance card: FREE SPACE RED. Little_Ducky's destination is ROLLER COASTER. Little_Ducky purchased ROLLER COASTER from the Bank. ,0.0756,18,3,False,True,False,False,0.3124,26,9,8,False,False,False,False,0.5252,18,9,0,False,False,False,False,0.0528,16,8,14,False,False,False,False,0.034,11
8,4,Little_Scottie,,,Little_T_REX,Little_T_REX,Little_Ducky,Little_Ducky,Little_Penguin,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Scottie,Little_T_REX,,Little_Scottie,Little_T_REX paid Little_Scottie rent of 1. Little_Scottie paid Little_T_REX rent of 1. Little_Ducky purchased TOY SHOP from the Bank. ,0.0844,18,5,False,True,False,False,0.3096,26,9,11,False,False,False,False,0.4528,18,9,4,False,False,False,False,0.0676,16,5,16,False,False,False,False,0.0856,11
9,4,Little_Scottie,,,Little_T_REX,Little_T_REX,Little_Ducky,Little_Ducky,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Scottie,Little_T_REX,,Little_Scottie,Little_T_REX drew a chance card: ADVANCE TO GO KARTS. Little_T_REX purchased GO-KARTS from the Bank. Little_Penguin paid Little_Ducky rent of 3. Little_Ducky went to jail by landing on a GO TO JAIL Space. ,0.0736,16,10,False,True,False,False,0.4292,26,6,16,False,False,False,False,0.4108,15,9,5,False,False,False,False,0.0608,16,8,6,True,False,False,False,0.0256,14
