,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power,Little_Scottie_cash,Little_Scottie_pos,Little_Scottie_in_jail,Little_Scottie_get_out_of_jail,Little_Scottie_chance_move,Little_Scottie_bankrupt,Little_Scottie_win%,Little_Scottie_power,Little_Ducky_cash,Little_Ducky_pos,Little_Ducky_in_jail,Little_Ducky_get_out_of_jail,Little_Ducky_chance_move,Little_Ducky_bankrupt,Little_Ducky_win%,Little_Ducky_power
0,4,,,,,,,,,,,,,,,,,Game start.,0.086,16,0,False,False,False,False,0.3156,16,16,0,False,False,False,False,0.2488,16,16,0,False,False,False,False,0.1976,16,16,0,False,False,False,False,0.152,16
1,4,,,,,,,,,,,,,Little_Scottie,,Little_T_REX,,Little_T_REX purchased PIZZA HOUSE from the Bank. Little_Penguin paid Little_T_REX rent of 1. Little_Scottie purchased ICE CREAM PARLOUR from the Bank. Little_Ducky paid Little_Scottie rent of 1. ,0.0696,16,2,False,False,False,False,0.2364,17,15,2,False,False,False,False,0.1768,15,16,5,False,False,False,False,0.3156,17,15,5,False,False,False,False,0.2016,15
2,4,,,,,,,,,,,Little_Scottie,Little_T_REX,Little_Scottie,,Little_T_REX,,Little_T_REX purchased MUSEUM from the Bank. Little_Penguin paid Little_T_REX rent of 2. Little_Scottie purchased LIBRARY from the Bank. Little_Ducky paid Little_Scottie rent of 2. ,0.0732,16,7,False,False,False,False,0.3672,19,13,7,False,False,False,False,0.136,13,16,8,False,False,False,False,0.3196,19,13,8,False,False,False,False,0.104,13
3,4,,,,,,,Little_Scottie,,Little_T_REX,,Little_Scottie,Little_T_REX,Little_Scottie,,Little_T_REX,,Little_T_REX purchased SWIMMING POOL from the Bank. Little_Scottie purchased ROLLER COASTER from the Bank. Little_Ducky drew a chance card: GET OUT OF JAIL FREE. ,0.0844,14,11,False,False,False,False,0.3692,19,13,12,False,False,False,False,0.0812,13,13,14,False,False,False,False,0.4364,19,13,9,False,True,False,False,0.0288,13
4,4,,,,Little_Scottie,,,Little_Scottie,,Little_T_REX,,Little_Scottie,Little_T_REX,Little_Scottie,,Little_T_REX,,Little_Penguin paid Little_Scottie rent of 3. Little_Scottie drew a chance card: FREE SPACE ORANGE GREEN. Little_Scottie's destination is AQUARIUM. Little_Scottie purchased AQUARIUM from the Bank. ,0.0692,14,12,False,False,False,False,0.2296,19,10,14,False,False,False,False,0.0232,10,12,19,False,False,False,False,0.6484,22,13,12,False,True,False,False,0.0296,13
5,4,,Little_Scottie,,Little_Scottie,,,Little_Scottie,Little_Ducky,Little_T_REX,,Little_Scottie,Little_T_REX,Little_Scottie,,Little_T_REX,,Little_T_REX drew a chance card: Little T-REX. Little_Penguin drew a chance card: GET OUT OF JAIL FREE. Little_Scottie purchased PARK LANE from the Bank. Little_Ducky purchased FERRIS WHEEL from the Bank. ,0.1068,14,15,False,False,True,False,0.2108,19,10,15,False,True,False,False,0.0036,10,7,22,False,False,False,False,0.6596,22,10,13,False,True,False,False,0.0192,13
6,4,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,,Little_Ducky,Little_Scottie,Little_Ducky,Little_T_REX,,Little_Scottie,Little_T_REX,Little_Scottie,,Little_T_REX,,Little_T_REX purchased BOARDWALK from the Bank. Little_Penguin purchased THE ZOO from the Bank. Little_Ducky purchased TOY SHOP from the Bank. ,0.0892,9,23,False,False,False,False,0.2156,19,6,20,False,True,False,False,0.0028,10,9,0,False,False,False,False,0.64,24,7,16,False,True,False,False,0.0524,13
7,4,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,,Little_Ducky,Little_Scottie,Little_Ducky,Little_T_REX,,Little_Scottie,Little_T_REX,Little_Scottie,,Little_T_REX,,Little_T_REX drew a chance card: GET OUT OF JAIL FREE. Little_Penguin paid Little_Scottie rent of 5. Little_Scottie paid Little_T_REX rent of 1. Little_Ducky paid Little_Scottie rent of 4. ,0.1168,12,3,False,True,False,False,0.228,22,1,22,False,True,False,False,0.004,5,17,2,False,False,False,False,0.6344,32,3,19,False,True,False,False,0.0168,9
8,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_Scottie,,Little_Ducky,Little_Scottie,Little_Ducky,Little_T_REX,,Little_Scottie,Little_T_REX,Little_Scottie,,Little_T_REX,,Little_T_REX paid Little_Scottie rent of 1. Little_Penguin paid Little_T_REX $1.$-4 remaining. Little_Penguin sold THE ZOO to Little_T_REX. Little_Ducky drew a chance card: FREE SPACE RED. Little_Ducky's destination is FERRIS WHEEL. ,0.1592,12,5,False,True,False,False,0.3612,26,0,23,False,True,False,False,,0,18,5,False,False,False,False,0.446,33,5,13,False,True,False,False,0.0336,11
9,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_Scottie,,Little_Ducky,Little_Scottie,Little_Ducky,Little_T_REX,,Little_Scottie,Little_T_REX,Little_Scottie,,Little_T_REX,Little_Penguin,Little_Penguin purchased TACO TRUCK from the Bank. Little_Scottie paid Little_T_REX rent of 2. Little_Ducky drew a chance card: GET OUT OF JAIL FREE. ,0.1472,14,6,False,True,False,False,0.3752,28,1,1,False,True,False,False,,2,16,7,False,False,False,False,0.4444,31,5,15,False,True,False,False,0.0332,11
10,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_Scottie,,Little_Ducky,Little_Scottie,Little_Ducky,Little_T_REX,,Little_Scottie,Little_T_REX,Little_Scottie,,Little_T_REX,Little_Penguin,Little_Penguin paid Little_T_REX rent of 1. Little_Scottie paid Little_T_REX rent of 2. Little_Ducky paid Little_T_REX rent of 4. ,0.1608,21,7,False,True,False,False,0.4036,35,0,2,False,True,False,False,,1,14,11,False,False,False,False,0.4268,29,1,20,False,True,False,False,0.0088,7
