,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power
0,2,,,,,,,,,,,,,,,,,Game start.,0.0044,20,0,False,False,False,False,0.56,20,20,0,False,False,False,False,0.4356,20
1,2,,,,,,,,,,,,,,,,,Little_T_REX drew a chance card: ADVANCE TO GO. ,0.01,22,0,False,False,False,False,0.4176,22,20,6,False,False,False,False,0.5724,20
2,2,,,,,,,,,,,,,,,Little_T_REX,,Little_T_REX purchased PIZZA HOUSE from the Bank. ,0.006,21,2,False,False,False,False,0.5276,22,20,12,False,False,False,False,0.4664,20
3,2,,,,,,Little_Penguin,,,,Little_T_REX,,,,,Little_T_REX,,Little_T_REX drew a chance card: FREE SPACE ORANGE. Little_T_REX's destination is GO-KARTS. Little_T_REX purchased GO-KARTS from the Bank. Little_Penguin purchased TOY SHOP from the Bank. ,0.0064,19,10,False,False,False,False,0.4604,22,17,16,False,False,False,False,0.5332,20
4,2,,,Little_Penguin,,,Little_Penguin,,,,Little_T_REX,,,,,Little_T_REX,,Little_T_REX paid Little_Penguin rent of 3. Little_Penguin purchased THE ZOO from the Bank. ,0.0092,16,16,False,False,False,False,0.3412,19,16,20,False,False,False,False,0.6496,23
5,2,,,Little_Penguin,,,Little_Penguin,,,,Little_T_REX,,,,,Little_T_REX,,Little_T_REX went to jail by landing on a GO TO JAIL Space. Little_Penguin paid Little_T_REX rent of 1. ,0.0076,17,6,True,False,False,False,0.3788,20,17,2,False,False,False,False,0.6136,24
6,2,,,Little_Penguin,,,Little_Penguin,,,,Little_T_REX,,,,Little_Penguin,Little_T_REX,,Little_Penguin purchased BAKERY from the Bank. ,0.0064,16,10,False,False,False,False,0.3332,19,16,4,False,False,False,False,0.6604,24
7,2,,,Little_Penguin,,,Little_Penguin,,Little_T_REX,,Little_T_REX,,,,Little_Penguin,Little_T_REX,,Little_T_REX purchased FERRIS WHEEL from the Bank. ,0.006,13,13,False,False,False,False,0.4256,19,16,6,False,False,False,False,0.5684,24
8,2,,Little_Penguin,Little_Penguin,,,Little_Penguin,,Little_T_REX,,Little_T_REX,,,,Little_Penguin,Little_T_REX,,Little_T_REX went to jail by landing on a GO TO JAIL Space. Little_Penguin drew a chance card: FREE SPACE PINK DARK BLUE. Little_Penguin's destination is PARK LANE. Little_Penguin purchased PARK LANE from the Bank. ,0.0056,13,6,True,False,False,False,0.31,19,11,22,False,False,False,False,0.6844,24
9,2,,Little_Penguin,Little_Penguin,,,Little_Penguin,,Little_T_REX,,Little_T_REX,Little_T_REX,,,Little_Penguin,Little_T_REX,,Little_T_REX purchased LIBRARY from the Bank. ,0.0036,10,8,False,False,False,False,0.4144,18,13,4,False,False,False,False,0.582,26
