,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power
0,2,,,,,,,,,,,,,,,,,Game start.,0.0044,20,0,False,False,False,False,0.56,20,20,0,False,False,False,False,0.4356,20
1,2,,,,,,,,,,,,,,Little_Penguin,,,Little_Penguin drew a chance card: MOVE FORWARD 1 OR TAKE ANOTHER. Little_Penguin purchased BAKERY from the Bank. ,0.0044,20,6,False,False,False,False,0.5784,20,19,4,False,False,False,False,0.4172,20
2,2,,,,,,,,,,,Little_Penguin,,,Little_Penguin,,,Little_T_REX drew a chance card: GET OUT OF JAIL FREE. Little_Penguin purchased LIBRARY from the Bank. ,0.0032,20,9,False,True,False,False,0.4676,20,17,8,False,False,False,False,0.5292,20
3,2,,,,,,,Little_T_REX,,,Little_Penguin,Little_Penguin,,,Little_Penguin,,,Little_T_REX purchased ROLLER COASTER from the Bank. Little_Penguin purchased GO-KARTS from the Bank. ,0.0064,17,14,False,True,False,False,0.5168,20,15,10,False,False,False,False,0.4768,20
4,2,,,,,,,Little_T_REX,Little_Penguin,,Little_Penguin,Little_Penguin,,,Little_Penguin,,,Little_T_REX went to jail by landing on a GO TO JAIL Space. Little_Penguin purchased FERRIS WHEEL from the Bank. ,0.002,17,6,True,True,False,False,0.2672,20,12,13,False,False,False,False,0.7308,20
5,2,,,,,Little_Penguin,,Little_T_REX,Little_Penguin,,Little_Penguin,Little_Penguin,,,Little_Penguin,,,Little_T_REX used a GET_OUT_OF_JAIL_CARD card. Little_T_REX paid Little_Penguin rent of 2. Little_Penguin purchased PET SHOP from the Bank. ,0.0016,15,8,False,False,False,False,0.0908,18,11,17,False,False,False,False,0.9076,22
6,2,,,Little_Penguin,,Little_Penguin,,Little_T_REX,Little_Penguin,,Little_Penguin,Little_Penguin,,,Little_Penguin,,,Little_T_REX paid Little_Penguin rent of 2. Little_Penguin purchased THE ZOO from the Bank. ,0.0016,13,10,False,False,False,False,0.048,16,9,20,False,False,False,False,0.9504,24
7,2,,,Little_Penguin,,Little_Penguin,,Little_T_REX,Little_Penguin,,Little_Penguin,Little_Penguin,,,Little_Penguin,,Little_Penguin,Little_Penguin purchased TACO TRUCK from the Bank. ,0.0016,13,14,False,False,False,False,0.04575,16,10,1,False,False,False,False,0.95265,26
8,2,,,Little_Penguin,,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,,Little_Penguin,Little_Penguin,,,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX purchased TOY SHOP from the Bank. Little_Penguin purchased PIZZA HOUSE from the Bank. ,0.0012,10,16,False,False,False,False,0.0576,16,9,2,False,False,False,False,0.9412,26
9,2,,,Little_Penguin,,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,,Little_Penguin,Little_Penguin,,,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 3. ,0.0004,7,17,False,False,False,False,0.0272,13,12,4,False,False,False,False,0.9724,29
10,2,,,Little_Penguin,,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 4. Little_Penguin purchased MUSEUM from the Bank. ,,3,20,False,False,False,False,0.0024,9,14,7,False,False,False,False,0.9976,33
11,2,Little_T_REX,,Little_Penguin,,Little_Penguin,,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX purchased BOARDWALK from the Bank. Little_T_REX sold TOY SHOP to BANK. Little_Penguin purchased SWIMMING POOL from the Bank. ,,1,23,False,False,False,False,0.002,9,12,11,False,False,False,False,0.998,33
12,2,Little_T_REX,,Little_Penguin,,Little_Penguin,,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 2. ,,1,1,False,False,False,False,,9,14,13,False,False,False,False,1.0,35
13,2,Little_T_REX,,Little_Penguin,Little_Penguin,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin $1.$-3 remaining. Little_T_REX sold ROLLER COASTER to Little_Penguin. Little_Penguin purchased AQUARIUM from the Bank. ,,0,7,False,False,False,False,0.00035,5,11,19,False,False,False,False,0.99965,39
14,2,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin $0.$-6 remaining. Little_T_REX sold BOARDWALK to Little_Penguin. Little_T_REX is bankrupt. ,,-1,13,False,False,False,True,,-1,11,20,False,False,False,False,1.0,44
