,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power
0,2,,,,,,,,,,,,,,,,,Game start.,0.0044,20,0,False,False,False,False,0.56,20,20,0,False,False,False,False,0.4356,20
1,2,,,,,,,,,,,,,,Little_T_REX,Little_Penguin,,Little_T_REX purchased BAKERY from the Bank. Little_Penguin purchased PIZZA HOUSE from the Bank. ,0.0028,19,4,False,False,False,False,0.6288,20,19,2,False,False,False,False,0.3684,20
2,2,,,,,,,,,,Little_T_REX,,,,Little_T_REX,Little_Penguin,,Little_T_REX drew a chance card: FREE SPACE ORANGE. Little_T_REX's destination is GO-KARTS. Little_T_REX purchased GO-KARTS from the Bank. Little_Penguin paid Little_T_REX rent of 1. ,0.0044,18,10,False,False,False,False,0.7484,21,18,4,False,False,False,False,0.2472,19
3,2,,,,,,,,,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_T_REX,Little_Penguin,,Little_T_REX purchased SWIMMING POOL from the Bank. Little_Penguin purchased MUSEUM from the Bank. ,0.002,16,11,False,False,False,False,0.7976,21,16,7,False,False,False,False,0.2004,19
4,2,,,,,,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_T_REX,Little_Penguin,,Little_T_REX purchased ROLLER COASTER from the Bank. Little_Penguin purchased FERRIS WHEEL from the Bank. ,0.0036,13,14,False,False,False,False,0.7396,21,13,13,False,False,False,False,0.2568,19
5,2,,,,,,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_T_REX,Little_Penguin,,Little_T_REX went to jail by landing on a GO TO JAIL Space. Little_Penguin purchased TOY SHOP from the Bank. ,0.004,13,6,True,False,False,False,0.45,21,10,16,False,False,False,False,0.546,19
6,2,,,,,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_T_REX,Little_Penguin,,Little_Penguin purchased PET SHOP from the Bank. ,0.0012,12,11,False,False,False,False,0.2464,20,7,17,False,False,False,False,0.7524,19
7,2,,,,,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_T_REX,Little_Penguin,,Little_T_REX paid Little_Penguin rent of 3. Little_Penguin went to jail by landing on a GO TO JAIL Space. ,0.0024,9,13,False,False,False,False,0.3268,17,10,6,True,False,False,False,0.6708,22
8,2,,,,,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_T_REX,Little_Penguin,,Little_T_REX went to jail by landing on a GO TO JAIL Space. Little_Penguin drew a chance card: GET 2 FROM BANK. ,0.0008,9,6,True,False,False,False,0.2056,17,11,9,False,False,False,False,0.7936,23
9,2,,,,,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_T_REX,Little_Penguin,,Little_T_REX drew a chance card: PAY 2 TO BANK. Little_Penguin paid Little_T_REX rent of 3. ,0.0016,9,9,False,False,False,False,0.1971,17,8,14,False,False,False,False,0.8013,20
10,2,,,,,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_T_REX,Little_Penguin,,Little_T_REX drew a chance card: GET OUT OF JAIL FREE. ,0.0008,9,15,False,True,False,False,0.2844,17,8,16,False,False,False,False,0.7148,20
11,2,,,Little_Penguin,,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_T_REX,Little_Penguin,,Little_T_REX paid Little_Penguin rent of 6. Little_Penguin purchased THE ZOO from the Bank. ,0.0004,3,16,False,True,False,False,0.0548,11,10,20,False,False,False,False,0.9448,26
12,2,,Little_Penguin,Little_Penguin,,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,,Little_Penguin,,Little_Penguin,Little_Penguin,,Little_T_REX paid Little_Penguin $3.$-3 remaining. Little_T_REX sold BAKERY to Little_Penguin. Little_T_REX sold SWIMMING POOL to Little_Penguin. Little_Penguin purchased PARK LANE from the Bank. ,,0,17,False,True,False,False,0.002,5,8,22,False,False,False,False,0.998,32
13,2,,Little_Penguin,Little_Penguin,,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,,Little_T_REX drew a chance card: FREE SPACE LIGHT BLUE. Little_T_REX's destination is ICE CREAM PARLOUR. Little_T_REX purchased ICE CREAM PARLOUR from the Bank. ,0.0004,1,5,False,True,False,False,0.0048,7,10,4,False,False,False,False,0.9948,34
