,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power,Little_Scottie_cash,Little_Scottie_pos,Little_Scottie_in_jail,Little_Scottie_get_out_of_jail,Little_Scottie_chance_move,Little_Scottie_bankrupt,Little_Scottie_win%,Little_Scottie_power
0,3,,,,,,,,,,,,,,,,,Game start.,0.0448,18,0,False,False,False,False,0.4128,18,18,0,False,False,False,False,0.2904,18,18,0,False,False,False,False,0.252,18
1,3,,,,,,,,,,,,,Little_T_REX,Little_Penguin,Little_Scottie,,Little_T_REX purchased ICE CREAM PARLOUR from the Bank. Little_Penguin purchased BAKERY from the Bank. Little_Scottie purchased PIZZA HOUSE from the Bank. ,0.0404,17,5,False,False,False,False,0.4884,18,17,4,False,False,False,False,0.3032,18,17,2,False,False,False,False,0.168,18
2,3,,,,,,,,Little_Penguin,,,,Little_T_REX,Little_T_REX,Little_Penguin,Little_Scottie,,Little_T_REX purchased MUSEUM from the Bank. Little_Penguin drew a chance card: FREE SPACE RED. Little_Penguin's destination is FERRIS WHEEL. Little_Penguin purchased FERRIS WHEEL from the Bank. ,0.0412,15,7,False,False,False,False,0.3,18,14,13,False,False,False,False,0.5228,18,17,6,False,False,False,False,0.136,18
3,3,,,,,Little_Penguin,,,Little_Penguin,Little_T_REX,,,Little_T_REX,Little_T_REX,Little_Penguin,Little_Scottie,,Little_T_REX purchased SWIMMING POOL from the Bank. Little_Penguin purchased PET SHOP from the Bank. Little_Scottie paid Little_T_REX rent of 2. ,0.0492,15,11,False,False,False,False,0.3464,20,11,17,False,False,False,False,0.5452,18,15,7,False,False,False,False,0.0592,16
4,3,,Little_Penguin,,,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,,,Little_T_REX,Little_T_REX,Little_Penguin,Little_Scottie,,Little_T_REX purchased ROLLER COASTER from the Bank. Little_Penguin purchased PARK LANE from the Bank. Little_Scottie paid Little_Penguin rent of 3. ,0.0488,12,14,False,False,False,False,0.3968,20,9,22,False,False,False,False,0.5312,21,12,13,False,False,False,False,0.0232,13
5,3,,Little_Penguin,,,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,,,Little_T_REX,Little_T_REX,Little_Penguin,Little_Scottie,,Little_T_REX drew a chance card: GET OUT OF JAIL FREE. Little_Scottie paid Little_Penguin rent of 3. ,0.0456,12,15,False,True,False,False,0.34,20,14,4,False,False,False,False,0.6008,26,9,17,False,False,False,False,0.0136,10
6,3,,Little_Penguin,,,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Scottie,,Little_T_REX drew a chance card: GET OUT OF JAIL FREE. Little_Penguin purchased LIBRARY from the Bank. Little_Scottie paid Little_Penguin rent of 5. ,0.0528,12,21,False,True,False,False,0.1288,20,17,8,False,False,False,False,0.8184,31,4,22,False,False,False,False,,5
7,3,Little_Scottie,Little_Penguin,,,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,,,Little_T_REX paid Little_Penguin rent of 5. Little_Penguin paid Little_T_REX rent of 2. Little_Scottie purchased BOARDWALK from the Bank. Little_Scottie sold PIZZA HOUSE to BANK. ,0.0384,9,22,False,True,False,False,0.1184,17,20,11,False,False,False,False,0.8404,34,0,23,False,False,False,False,0.0028,5
8,3,Little_Scottie,Little_Penguin,,,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,,Little_T_REX purchased PIZZA HOUSE from the Bank. Little_Penguin paid Little_T_REX rent of 3. Little_Scottie drew a chance card: GET OUT OF JAIL FREE. ,0.0492,13,2,False,True,False,False,0.144,22,17,14,False,False,False,False,0.8068,31,2,3,False,True,False,False,,7
9,3,Little_Scottie,Little_Penguin,,,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,,Little_T_REX drew a chance card: GET OUT OF JAIL FREE. ,0.0596,13,3,False,True,False,False,0.186,22,17,17,False,False,False,False,0.7488,31,2,6,False,True,False,False,0.0056,7
