,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power,Little_Scottie_cash,Little_Scottie_pos,Little_Scottie_in_jail,Little_Scottie_get_out_of_jail,Little_Scottie_chance_move,Little_Scottie_bankrupt,Little_Scottie_win%,Little_Scottie_power
0,3,,,,,,,,,,,,,,,,,Game start.,0.0448,18,0,False,False,False,False,0.4132,18,18,0,False,False,False,False,0.2904,18,18,0,False,False,False,False,0.2516,18
1,3,Little_Scottie,,,,,,,,,,,,Little_T_REX,,,,Little_T_REX purchased ICE CREAM PARLOUR from the Bank. Little_Penguin drew a chance card: Little Scottie. Little_Scottie purchased BOARDWALK from the Bank. ,0.0396,17,5,False,False,False,False,0.45,18,18,3,False,False,False,False,0.2096,18,13,23,False,False,False,False,0.3008,18
2,3,Little_Scottie,,,,,,,,,,Little_T_REX,,Little_T_REX,,Little_Scottie,,Little_T_REX purchased LIBRARY from the Bank. Little_Penguin paid Little_T_REX rent of 1. Little_Scottie purchased PIZZA HOUSE from the Bank. ,0.0484,16,8,False,False,False,False,0.5152,19,17,5,False,False,False,False,0.1632,17,14,2,False,False,False,False,0.2732,20
3,3,Little_Scottie,,,,,,,,,,Little_T_REX,Little_Penguin,Little_T_REX,,Little_Scottie,,Little_Penguin purchased MUSEUM from the Bank. Little_Scottie paid Little_T_REX rent of 2. ,0.0512,18,12,False,False,False,False,0.416,21,15,7,False,False,False,False,0.2016,17,12,8,False,False,False,False,0.3312,18
4,3,Little_Scottie,,,,Little_T_REX,,,,Little_Penguin,Little_Scottie,Little_T_REX,Little_Penguin,Little_T_REX,,Little_Scottie,,Little_T_REX purchased PET SHOP from the Bank. Little_Penguin purchased SWIMMING POOL from the Bank. Little_Scottie purchased GO-KARTS from the Bank. ,0.0588,15,17,False,False,False,False,0.376,21,13,11,False,False,False,False,0.1932,17,10,10,False,False,False,False,0.372,18
5,3,Little_Scottie,,,,Little_T_REX,Little_Scottie,Little_Penguin,,Little_Penguin,Little_Scottie,Little_T_REX,Little_Penguin,Little_T_REX,,Little_Scottie,,Little_T_REX paid Little_Scottie rent of 5. Little_Penguin purchased ROLLER COASTER from the Bank. Little_Scottie purchased TOY SHOP from the Bank. ,0.0464,10,23,False,False,False,False,0.0944,16,10,14,False,False,False,False,0.2132,17,12,16,False,False,False,False,0.646,23
6,3,Little_Scottie,,,Little_Scottie,Little_T_REX,Little_Scottie,Little_Penguin,,Little_Penguin,Little_Scottie,Little_T_REX,Little_Penguin,Little_T_REX,,Little_Scottie,,Little_Penguin went to jail by landing on a GO TO JAIL Space. Little_Scottie purchased AQUARIUM from the Bank. ,0.032,12,0,False,False,False,False,0.0576,18,10,6,True,False,False,False,0.1076,17,8,19,False,False,False,False,0.8028,23
7,3,Little_Scottie,Little_Scottie,,Little_Scottie,Little_T_REX,Little_Scottie,Little_Penguin,,Little_Penguin,Little_Scottie,Little_T_REX,Little_Penguin,Little_T_REX,,Little_Scottie,,Little_T_REX paid Little_Scottie rent of 1. Little_Scottie drew a chance card: FREE SPACE PINK DARK BLUE. Little_Scottie's destination is PARK LANE. Little_Scottie purchased PARK LANE from the Bank. ,0.0024,11,2,False,False,False,False,0.0132,17,9,7,False,False,False,False,0.0812,16,4,22,False,False,False,False,0.9032,24
8,3,Little_Scottie,Little_Scottie,,Little_Scottie,Little_T_REX,Little_Scottie,Little_Penguin,,Little_Penguin,Little_Scottie,Little_T_REX,Little_Penguin,Little_T_REX,,Little_Scottie,,,0.0056,11,6,False,False,False,False,0.0124,17,9,11,False,False,False,False,0.0592,16,4,23,False,False,False,False,0.9228,24
9,3,Little_Scottie,Little_Scottie,,Little_Scottie,Little_T_REX,Little_Scottie,Little_Penguin,,Little_Penguin,Little_Scottie,Little_T_REX,Little_Penguin,Little_T_REX,,Little_Scottie,Little_Scottie,Little_T_REX paid Little_Scottie rent of 2. Little_Scottie purchased TACO TRUCK from the Bank. ,0.0024,9,10,False,False,False,False,0.0072,15,9,12,False,False,False,False,0.0358,16,7,1,False,False,False,False,0.9546,28
